subscription_id,account_id,cohort_month,active_month,mrr_amount,arr_amount,plan_tier,subscription_status,cohort_index
S-700923,A-bcf664,2024-04-01,2024-10-01,2587,31044,Enterprise,Active,6
S-700923,A-bcf664,2024-04-01,2024-11-01,2587,31044,Enterprise,Active,7
S-700923,A-bcf664,2024-04-01,2024-12-01,2587,31044,Enterprise,Active,8
S-d538f6,A-d535f6,2024-12-01,2024-12-01,0,0,Enterprise,Active,0
S-5ca0fe,A-d3c88e,2024-11-01,2024-11-01,784,9408,Pro,Active,0
S-5ca0fe,A-d3c88e,2024-11-01,2024-12-01,784,9408,Pro,Active,1
S-83dc0a,A-f44180,2023-08-01,2023-08-01,1791,21492,Enterprise,Active,0
S-83dc0a,A-f44180,2023-08-01,2023-09-01,1791,21492,Enterprise,Active,1
S-83dc0a,A-f44180,2023-08-01,2023-10-01,1791,21492,Enterprise,Active,2
S-83dc0a,A-f44180,2023-08-01,2023-11-01,1791,21492,Enterprise,Active,3
S-83dc0a,A-f44180,2023-08-01,2023-12-01,1791,21492,Enterprise,Active,4
S-83dc0a,A-f44180,2023-08-01,2024-01-01,1791,21492,Enterprise,Active,5
S-83dc0a,A-f44180,2023-08-01,2024-02-01,1791,21492,Enterprise,Active,6
S-83dc0a,A-f44180,2023-08-01,2024-03-01,1791,21492,Enterprise,Active,7
S-83dc0a,A-f44180,2023-08-01,2024-04-01,1791,21492,Enterprise,Active,8
S-83dc0a,A-f44180,2023-08-01,2024-05-01,1791,21492,Enterprise,Active,9
S-83dc0a,A-f44180,2023-08-01,2024-06-01,1791,21492,Enterprise,Active,10
S-83dc0a,A-f44180,2023-08-01,2024-07-01,1791,21492,Enterprise,Active,11
S-83dc0a,A-f44180,2023-08-01,2024-08-01,1791,21492,Enterprise,Active,12
S-83dc0a,A-f44180,2023-08-01,2024-09-01,1791,21492,Enterprise,Active,13
S-83dc0a,A-f44180,2023-08-01,2024-10-01,1791,21492,Enterprise,Active,14
S-83dc0a,A-f44180,2023-08-01,2024-11-01,1791,21492,Enterprise,Active,15
S-83dc0a,A-f44180,2023-08-01,2024-12-01,1791,21492,Enterprise,Active,16
S-39a8f1,A-52dd88,2024-03-01,2024-03-01,1127,13524,Pro,Active,0
S-39a8f1,A-52dd88,2024-03-01,2024-04-01,1127,13524,Pro,Active,1
S-39a8f1,A-52dd88,2024-03-01,2024-05-01,1127,13524,Pro,Active,2
S-39a8f1,A-52dd88,2024-03-01,2024-06-01,1127,13524,Pro,Active,3
S-39a8f1,A-52dd88,2024-03-01,2024-07-01,1127,13524,Pro,Active,4
S-39a8f1,A-52dd88,2024-03-01,2024-08-01,1127,13524,Pro,Active,5
S-39a8f1,A-52dd88,2024-03-01,2024-09-01,1127,13524,Pro,Active,6
S-39a8f1,A-52dd88,2024-03-01,2024-10-01,1127,13524,Pro,Active,7
S-39a8f1,A-52dd88,2024-03-01,2024-11-01,1127,13524,Pro,Active,8
S-39a8f1,A-52dd88,2024-03-01,2024-12-01,1127,13524,Pro,Active,9
S-0a765d,A-439b2f,2024-07-01,2024-07-01,76,912,Basic,Active,0
S-0a765d,A-439b2f,2024-07-01,2024-08-01,76,912,Basic,Active,1
S-0a765d,A-439b2f,2024-07-01,2024-09-01,76,912,Basic,Active,2
S-0a765d,A-439b2f,2024-07-01,2024-10-01,76,912,Basic,Active,3
S-0a765d,A-439b2f,2024-07-01,2024-11-01,76,912,Basic,Active,4
S-0a765d,A-439b2f,2024-07-01,2024-12-01,76,912,Basic,Active,5
S-fa9b43,A-10b8f2,2023-02-01,2023-02-01,0,0,Basic,Active,0
S-fa9b43,A-10b8f2,2023-02-01,2023-03-01,0,0,Basic,Active,1
S-fa9b43,A-10b8f2,2023-02-01,2023-04-01,0,0,Basic,Active,2
S-fa9b43,A-10b8f2,2023-02-01,2023-05-01,0,0,Basic,Active,3
S-fa9b43,A-10b8f2,2023-02-01,2023-06-01,0,0,Basic,Active,4
S-fa9b43,A-10b8f2,2023-02-01,2023-07-01,0,0,Basic,Active,5
S-fa9b43,A-10b8f2,2023-02-01,2023-08-01,0,0,Basic,Active,6
S-fa9b43,A-10b8f2,2023-02-01,2023-09-01,0,0,Basic,Active,7
S-fa9b43,A-10b8f2,2023-02-01,2023-10-01,0,0,Basic,Active,8
S-fa9b43,A-10b8f2,2023-02-01,2023-11-01,0,0,Basic,Active,9
S-fa9b43,A-10b8f2,2023-02-01,2023-12-01,0,0,Basic,Active,10
S-fa9b43,A-10b8f2,2023-02-01,2024-01-01,0,0,Basic,Active,11
S-fa9b43,A-10b8f2,2023-02-01,2024-02-01,0,0,Basic,Active,12
S-fa9b43,A-10b8f2,2023-02-01,2024-03-01,0,0,Basic,Active,13
S-fa9b43,A-10b8f2,2023-02-01,2024-04-01,0,0,Basic,Active,14
S-fa9b43,A-10b8f2,2023-02-01,2024-05-01,0,0,Basic,Active,15
S-fa9b43,A-10b8f2,2023-02-01,2024-06-01,0,0,Basic,Active,16
S-fa9b43,A-10b8f2,2023-02-01,2024-07-01,0,0,Basic,Active,17
S-fa9b43,A-10b8f2,2023-02-01,2024-08-01,0,0,Basic,Active,18
S-fa9b43,A-10b8f2,2023-02-01,2024-09-01,0,0,Basic,Active,19
S-fa9b43,A-10b8f2,2023-02-01,2024-10-01,0,0,Basic,Active,20
S-fa9b43,A-10b8f2,2023-02-01,2024-11-01,0,0,Basic,Active,21
S-fa9b43,A-10b8f2,2023-02-01,2024-12-01,0,0,Basic,Active,22
S-3a57be,A-05f0e5,2024-05-01,2024-05-01,1568,18816,Pro,Active,0
S-3a57be,A-05f0e5,2024-05-01,2024-06-01,1568,18816,Pro,Active,1
S-3a57be,A-05f0e5,2024-05-01,2024-07-01,1568,18816,Pro,Active,2
S-3a57be,A-05f0e5,2024-05-01,2024-08-01,1568,18816,Pro,Active,3
S-3a57be,A-05f0e5,2024-05-01,2024-09-01,1568,18816,Pro,Active,4
S-3a57be,A-05f0e5,2024-05-01,2024-10-01,1568,18816,Pro,Active,5
S-3a57be,A-05f0e5,2024-05-01,2024-11-01,1568,18816,Pro,Active,6
S-3a57be,A-05f0e5,2024-05-01,2024-12-01,1568,18816,Pro,Active,7
S-5ede24,A-9bfc9f,2024-07-01,2024-07-01,2940,35280,Pro,Active,0
S-5ede24,A-9bfc9f,2024-07-01,2024-08-01,2940,35280,Pro,Active,1
S-5ede24,A-9bfc9f,2024-07-01,2024-09-01,2940,35280,Pro,Active,2
S-5ede24,A-9bfc9f,2024-07-01,2024-10-01,2940,35280,Pro,Active,3
S-5ede24,A-9bfc9f,2024-07-01,2024-11-01,2940,35280,Pro,Active,4
S-5ede24,A-9bfc9f,2024-07-01,2024-12-01,2940,35280,Pro,Active,5
S-df5924,A-443f6f,2024-12-01,2024-12-01,931,11172,Pro,Ended,0
S-eb9911,A-ab438f,2024-10-01,2024-10-01,0,0,Basic,Active,0
S-eb9911,A-ab438f,2024-10-01,2024-11-01,0,0,Basic,Active,1
S-eb9911,A-ab438f,2024-10-01,2024-12-01,0,0,Basic,Active,2
S-7db513,A-4f18f0,2024-06-01,2024-06-01,4776,57312,Enterprise,Active,0
S-7db513,A-4f18f0,2024-06-01,2024-07-01,4776,57312,Enterprise,Active,1
S-7db513,A-4f18f0,2024-06-01,2024-08-01,4776,57312,Enterprise,Active,2
S-7db513,A-4f18f0,2024-06-01,2024-09-01,4776,57312,Enterprise,Active,3
S-7db513,A-4f18f0,2024-06-01,2024-10-01,4776,57312,Enterprise,Active,4
S-7db513,A-4f18f0,2024-06-01,2024-11-01,4776,57312,Enterprise,Active,5
S-7db513,A-4f18f0,2024-06-01,2024-12-01,4776,57312,Enterprise,Active,6
S-2ded06,A-ff79f2,2024-12-01,2024-12-01,589,7068,Basic,Active,0
S-c0ca82,A-00cac8,2024-12-01,2024-12-01,931,11172,Pro,Active,0
S-7cf7c6,A-22d9d2,2024-06-01,2024-06-01,637,7644,Pro,Active,0
S-7cf7c6,A-22d9d2,2024-06-01,2024-07-01,637,7644,Pro,Active,1
S-7cf7c6,A-22d9d2,2024-06-01,2024-08-01,637,7644,Pro,Active,2
S-7cf7c6,A-22d9d2,2024-06-01,2024-09-01,637,7644,Pro,Active,3
S-7cf7c6,A-22d9d2,2024-06-01,2024-10-01,637,7644,Pro,Active,4
S-7cf7c6,A-22d9d2,2024-06-01,2024-11-01,637,7644,Pro,Active,5
S-7cf7c6,A-22d9d2,2024-06-01,2024-12-01,637,7644,Pro,Active,6
S-9fa49b,A-1f7acb,2023-09-01,2023-09-01,12736,152832,Enterprise,Active,0
S-9fa49b,A-1f7acb,2023-09-01,2023-10-01,12736,152832,Enterprise,Active,1
S-9fa49b,A-1f7acb,2023-09-01,2023-11-01,12736,152832,Enterprise,Active,2
S-9fa49b,A-1f7acb,2023-09-01,2023-12-01,12736,152832,Enterprise,Active,3
S-9fa49b,A-1f7acb,2023-09-01,2024-01-01,12736,152832,Enterprise,Active,4
S-9fa49b,A-1f7acb,2023-09-01,2024-02-01,12736,152832,Enterprise,Active,5
S-9fa49b,A-1f7acb,2023-09-01,2024-03-01,12736,152832,Enterprise,Active,6
S-9fa49b,A-1f7acb,2023-09-01,2024-04-01,12736,152832,Enterprise,Active,7
S-9fa49b,A-1f7acb,2023-09-01,2024-05-01,12736,152832,Enterprise,Active,8
S-9fa49b,A-1f7acb,2023-09-01,2024-06-01,12736,152832,Enterprise,Active,9
S-9fa49b,A-1f7acb,2023-09-01,2024-07-01,12736,152832,Enterprise,Active,10
S-9fa49b,A-1f7acb,2023-09-01,2024-08-01,12736,152832,Enterprise,Active,11
S-9fa49b,A-1f7acb,2023-09-01,2024-09-01,12736,152832,Enterprise,Active,12
S-9fa49b,A-1f7acb,2023-09-01,2024-10-01,12736,152832,Enterprise,Active,13
S-9fa49b,A-1f7acb,2023-09-01,2024-11-01,12736,152832,Enterprise,Active,14
S-9fa49b,A-1f7acb,2023-09-01,2024-12-01,12736,152832,Enterprise,Active,15
S-4a3e6c,A-acb7f7,2024-06-01,2024-06-01,1568,18816,Pro,Active,0
S-4a3e6c,A-acb7f7,2024-06-01,2024-07-01,1568,18816,Pro,Active,1
S-4a3e6c,A-acb7f7,2024-06-01,2024-08-01,1568,18816,Pro,Active,2
S-4a3e6c,A-acb7f7,2024-06-01,2024-09-01,1568,18816,Pro,Active,3
S-4a3e6c,A-acb7f7,2024-06-01,2024-10-01,1568,18816,Pro,Active,4
S-4a3e6c,A-acb7f7,2024-06-01,2024-11-01,1568,18816,Pro,Active,5
S-4a3e6c,A-acb7f7,2024-06-01,2024-12-01,1568,18816,Pro,Active,6
S-112733,A-71615e,2024-10-01,2024-10-01,285,3420,Basic,Active,0
S-112733,A-71615e,2024-10-01,2024-11-01,285,3420,Basic,Active,1
S-112733,A-71615e,2024-10-01,2024-12-01,285,3420,Basic,Active,2
S-28332f,A-ff79f2,2024-09-01,2024-09-01,4577,54924,Enterprise,Active,0
S-28332f,A-ff79f2,2024-09-01,2024-10-01,4577,54924,Enterprise,Active,1
S-28332f,A-ff79f2,2024-09-01,2024-11-01,4577,54924,Enterprise,Active,2
S-28332f,A-ff79f2,2024-09-01,2024-12-01,4577,54924,Enterprise,Active,3
S-6709f4,A-bcbe98,2024-12-01,2024-12-01,874,10488,Basic,Active,0
S-0b059f,A-7c4956,2023-07-01,2023-07-01,95,1140,Basic,Ended,0
S-0b059f,A-7c4956,2023-07-01,2023-08-01,95,1140,Basic,Ended,1
S-0b059f,A-7c4956,2023-07-01,2023-09-01,95,1140,Basic,Ended,2
S-0b059f,A-7c4956,2023-07-01,2023-10-01,95,1140,Basic,Ended,3
S-0b059f,A-7c4956,2023-07-01,2023-11-01,95,1140,Basic,Ended,4
S-d91908,A-02fac6,2024-09-01,2024-09-01,418,5016,Basic,Active,0
S-d91908,A-02fac6,2024-09-01,2024-10-01,418,5016,Basic,Active,1
S-d91908,A-02fac6,2024-09-01,2024-11-01,418,5016,Basic,Active,2
S-d91908,A-02fac6,2024-09-01,2024-12-01,418,5016,Basic,Active,3
S-381988,A-eb7c38,2024-08-01,2024-08-01,0,0,Pro,Active,0
S-381988,A-eb7c38,2024-08-01,2024-09-01,0,0,Pro,Active,1
S-381988,A-eb7c38,2024-08-01,2024-10-01,0,0,Pro,Active,2
S-381988,A-eb7c38,2024-08-01,2024-11-01,0,0,Pro,Active,3
S-381988,A-eb7c38,2024-08-01,2024-12-01,0,0,Pro,Active,4
S-535e55,A-9077b0,2024-12-01,2024-12-01,343,4116,Pro,Active,0
S-a22ca2,A-dbc825,2024-07-01,2024-07-01,8955,107460,Enterprise,Active,0
S-a22ca2,A-dbc825,2024-07-01,2024-08-01,8955,107460,Enterprise,Active,1
S-a22ca2,A-dbc825,2024-07-01,2024-09-01,8955,107460,Enterprise,Active,2
S-a22ca2,A-dbc825,2024-07-01,2024-10-01,8955,107460,Enterprise,Active,3
S-a22ca2,A-dbc825,2024-07-01,2024-11-01,8955,107460,Enterprise,Active,4
S-a22ca2,A-dbc825,2024-07-01,2024-12-01,8955,107460,Enterprise,Active,5
S-4e762d,A-2789e3,2024-11-01,2024-11-01,12139,145668,Enterprise,Active,0
S-4e762d,A-2789e3,2024-11-01,2024-12-01,12139,145668,Enterprise,Active,1
S-1d3a93,A-d82ef9,2024-08-01,2024-08-01,5174,62088,Enterprise,Active,0
S-1d3a93,A-d82ef9,2024-08-01,2024-09-01,5174,62088,Enterprise,Active,1
S-1d3a93,A-d82ef9,2024-08-01,2024-10-01,5174,62088,Enterprise,Active,2
S-1d3a93,A-d82ef9,2024-08-01,2024-11-01,5174,62088,Enterprise,Active,3
S-1d3a93,A-d82ef9,2024-08-01,2024-12-01,5174,62088,Enterprise,Active,4
S-1c5650,A-1e1b80,2023-12-01,2023-12-01,2597,31164,Pro,Active,0
S-1c5650,A-1e1b80,2023-12-01,2024-01-01,2597,31164,Pro,Active,1
S-1c5650,A-1e1b80,2023-12-01,2024-02-01,2597,31164,Pro,Active,2
S-1c5650,A-1e1b80,2023-12-01,2024-03-01,2597,31164,Pro,Active,3
S-1c5650,A-1e1b80,2023-12-01,2024-04-01,2597,31164,Pro,Active,4
S-1c5650,A-1e1b80,2023-12-01,2024-05-01,2597,31164,Pro,Active,5
S-1c5650,A-1e1b80,2023-12-01,2024-06-01,2597,31164,Pro,Active,6
S-1c5650,A-1e1b80,2023-12-01,2024-07-01,2597,31164,Pro,Active,7
S-1c5650,A-1e1b80,2023-12-01,2024-08-01,2597,31164,Pro,Active,8
S-1c5650,A-1e1b80,2023-12-01,2024-09-01,2597,31164,Pro,Active,9
S-1c5650,A-1e1b80,2023-12-01,2024-10-01,2597,31164,Pro,Active,10
S-1c5650,A-1e1b80,2023-12-01,2024-11-01,2597,31164,Pro,Active,11
S-1c5650,A-1e1b80,2023-12-01,2024-12-01,2597,31164,Pro,Active,12
S-593787,A-9ee962,2023-11-01,2023-11-01,0,0,Basic,Active,0
S-593787,A-9ee962,2023-11-01,2023-12-01,0,0,Basic,Active,1
S-593787,A-9ee962,2023-11-01,2024-01-01,0,0,Basic,Active,2
S-593787,A-9ee962,2023-11-01,2024-02-01,0,0,Basic,Active,3
S-593787,A-9ee962,2023-11-01,2024-03-01,0,0,Basic,Active,4
S-593787,A-9ee962,2023-11-01,2024-04-01,0,0,Basic,Active,5
S-593787,A-9ee962,2023-11-01,2024-05-01,0,0,Basic,Active,6
S-593787,A-9ee962,2023-11-01,2024-06-01,0,0,Basic,Active,7
S-593787,A-9ee962,2023-11-01,2024-07-01,0,0,Basic,Active,8
S-593787,A-9ee962,2023-11-01,2024-08-01,0,0,Basic,Active,9
S-593787,A-9ee962,2023-11-01,2024-09-01,0,0,Basic,Active,10
S-593787,A-9ee962,2023-11-01,2024-10-01,0,0,Basic,Active,11
S-593787,A-9ee962,2023-11-01,2024-11-01,0,0,Basic,Active,12
S-593787,A-9ee962,2023-11-01,2024-12-01,0,0,Basic,Active,13
S-28a2b2,A-eb7fac,2024-09-01,2024-09-01,1393,16716,Enterprise,Active,0
S-28a2b2,A-eb7fac,2024-09-01,2024-10-01,1393,16716,Enterprise,Active,1
S-28a2b2,A-eb7fac,2024-09-01,2024-11-01,1393,16716,Enterprise,Active,2
S-28a2b2,A-eb7fac,2024-09-01,2024-12-01,1393,16716,Enterprise,Active,3
S-0bdbb3,A-00cac8,2024-08-01,2024-08-01,7761,93132,Enterprise,Active,0
S-0bdbb3,A-00cac8,2024-08-01,2024-09-01,7761,93132,Enterprise,Active,1
S-0bdbb3,A-00cac8,2024-08-01,2024-10-01,7761,93132,Enterprise,Active,2
S-0bdbb3,A-00cac8,2024-08-01,2024-11-01,7761,93132,Enterprise,Active,3
S-0bdbb3,A-00cac8,2024-08-01,2024-12-01,7761,93132,Enterprise,Active,4
S-dc8c2f,A-8b0451,2024-09-01,2024-09-01,779,9348,Basic,Active,0
S-dc8c2f,A-8b0451,2024-09-01,2024-10-01,779,9348,Basic,Active,1
S-dc8c2f,A-8b0451,2024-09-01,2024-11-01,779,9348,Basic,Active,2
S-dc8c2f,A-8b0451,2024-09-01,2024-12-01,779,9348,Basic,Active,3
S-a33656,A-524364,2024-12-01,2024-12-01,228,2736,Basic,Active,0
S-b991d2,A-3ce5b8,2024-02-01,2024-02-01,392,4704,Pro,Active,0
S-b991d2,A-3ce5b8,2024-02-01,2024-03-01,392,4704,Pro,Active,1
S-b991d2,A-3ce5b8,2024-02-01,2024-04-01,392,4704,Pro,Active,2
S-b991d2,A-3ce5b8,2024-02-01,2024-05-01,392,4704,Pro,Active,3
S-b991d2,A-3ce5b8,2024-02-01,2024-06-01,392,4704,Pro,Active,4
S-b991d2,A-3ce5b8,2024-02-01,2024-07-01,392,4704,Pro,Active,5
S-b991d2,A-3ce5b8,2024-02-01,2024-08-01,392,4704,Pro,Active,6
S-b991d2,A-3ce5b8,2024-02-01,2024-09-01,392,4704,Pro,Active,7
S-b991d2,A-3ce5b8,2024-02-01,2024-10-01,392,4704,Pro,Active,8
S-b991d2,A-3ce5b8,2024-02-01,2024-11-01,392,4704,Pro,Active,9
S-b991d2,A-3ce5b8,2024-02-01,2024-12-01,392,4704,Pro,Active,10
S-a53e06,A-089363,2024-06-01,2024-06-01,57,684,Basic,Active,0
S-a53e06,A-089363,2024-06-01,2024-07-01,57,684,Basic,Active,1
S-a53e06,A-089363,2024-06-01,2024-08-01,57,684,Basic,Active,2
S-a53e06,A-089363,2024-06-01,2024-09-01,57,684,Basic,Active,3
S-a53e06,A-089363,2024-06-01,2024-10-01,57,684,Basic,Active,4
S-a53e06,A-089363,2024-06-01,2024-11-01,57,684,Basic,Active,5
S-a53e06,A-089363,2024-06-01,2024-12-01,57,684,Basic,Active,6
S-249448,A-dbc825,2024-01-01,2024-01-01,3781,45372,Enterprise,Active,0
S-249448,A-dbc825,2024-01-01,2024-02-01,3781,45372,Enterprise,Active,1
S-249448,A-dbc825,2024-01-01,2024-03-01,3781,45372,Enterprise,Active,2
S-249448,A-dbc825,2024-01-01,2024-04-01,3781,45372,Enterprise,Active,3
S-249448,A-dbc825,2024-01-01,2024-05-01,3781,45372,Enterprise,Active,4
S-249448,A-dbc825,2024-01-01,2024-06-01,3781,45372,Enterprise,Active,5
S-249448,A-dbc825,2024-01-01,2024-07-01,3781,45372,Enterprise,Active,6
S-249448,A-dbc825,2024-01-01,2024-08-01,3781,45372,Enterprise,Active,7
S-249448,A-dbc825,2024-01-01,2024-09-01,3781,45372,Enterprise,Active,8
S-249448,A-dbc825,2024-01-01,2024-10-01,3781,45372,Enterprise,Active,9
S-249448,A-dbc825,2024-01-01,2024-11-01,3781,45372,Enterprise,Active,10
S-249448,A-dbc825,2024-01-01,2024-12-01,3781,45372,Enterprise,Active,11
S-768196,A-1f7acb,2023-10-01,2023-10-01,1216,14592,Basic,Active,0
S-768196,A-1f7acb,2023-10-01,2023-11-01,1216,14592,Basic,Active,1
S-768196,A-1f7acb,2023-10-01,2023-12-01,1216,14592,Basic,Active,2
S-768196,A-1f7acb,2023-10-01,2024-01-01,1216,14592,Basic,Active,3
S-768196,A-1f7acb,2023-10-01,2024-02-01,1216,14592,Basic,Active,4
S-768196,A-1f7acb,2023-10-01,2024-03-01,1216,14592,Basic,Active,5
S-768196,A-1f7acb,2023-10-01,2024-04-01,1216,14592,Basic,Active,6
S-768196,A-1f7acb,2023-10-01,2024-05-01,1216,14592,Basic,Active,7
S-768196,A-1f7acb,2023-10-01,2024-06-01,1216,14592,Basic,Active,8
S-768196,A-1f7acb,2023-10-01,2024-07-01,1216,14592,Basic,Active,9
S-768196,A-1f7acb,2023-10-01,2024-08-01,1216,14592,Basic,Active,10
S-768196,A-1f7acb,2023-10-01,2024-09-01,1216,14592,Basic,Active,11
S-768196,A-1f7acb,2023-10-01,2024-10-01,1216,14592,Basic,Active,12
S-768196,A-1f7acb,2023-10-01,2024-11-01,1216,14592,Basic,Active,13
S-768196,A-1f7acb,2023-10-01,2024-12-01,1216,14592,Basic,Active,14
S-e6513c,A-2edab2,2023-12-01,2023-12-01,323,3876,Basic,Active,0
S-e6513c,A-2edab2,2023-12-01,2024-01-01,323,3876,Basic,Active,1
S-e6513c,A-2edab2,2023-12-01,2024-02-01,323,3876,Basic,Active,2
S-e6513c,A-2edab2,2023-12-01,2024-03-01,323,3876,Basic,Active,3
S-e6513c,A-2edab2,2023-12-01,2024-04-01,323,3876,Basic,Active,4
S-e6513c,A-2edab2,2023-12-01,2024-05-01,323,3876,Basic,Active,5
S-e6513c,A-2edab2,2023-12-01,2024-06-01,323,3876,Basic,Active,6
S-e6513c,A-2edab2,2023-12-01,2024-07-01,323,3876,Basic,Active,7
S-e6513c,A-2edab2,2023-12-01,2024-08-01,323,3876,Basic,Active,8
S-e6513c,A-2edab2,2023-12-01,2024-09-01,323,3876,Basic,Active,9
S-e6513c,A-2edab2,2023-12-01,2024-10-01,323,3876,Basic,Active,10
S-e6513c,A-2edab2,2023-12-01,2024-11-01,323,3876,Basic,Active,11
S-e6513c,A-2edab2,2023-12-01,2024-12-01,323,3876,Basic,Active,12
S-0acba4,A-4e631b,2024-11-01,2024-11-01,418,5016,Basic,Active,0
S-0acba4,A-4e631b,2024-11-01,2024-12-01,418,5016,Basic,Active,1
S-e57a7d,A-3f9cc0,2024-06-01,2024-06-01,4378,52536,Enterprise,Active,0
S-e57a7d,A-3f9cc0,2024-06-01,2024-07-01,4378,52536,Enterprise,Active,1
S-e57a7d,A-3f9cc0,2024-06-01,2024-08-01,4378,52536,Enterprise,Active,2
S-e57a7d,A-3f9cc0,2024-06-01,2024-09-01,4378,52536,Enterprise,Active,3
S-e57a7d,A-3f9cc0,2024-06-01,2024-10-01,4378,52536,Enterprise,Active,4
S-e57a7d,A-3f9cc0,2024-06-01,2024-11-01,4378,52536,Enterprise,Active,5
S-e57a7d,A-3f9cc0,2024-06-01,2024-12-01,4378,52536,Enterprise,Active,6
S-f24609,A-151c9a,2023-07-01,2023-07-01,1421,17052,Pro,Active,0
S-f24609,A-151c9a,2023-07-01,2023-08-01,1421,17052,Pro,Active,1
S-f24609,A-151c9a,2023-07-01,2023-09-01,1421,17052,Pro,Active,2
S-f24609,A-151c9a,2023-07-01,2023-10-01,1421,17052,Pro,Active,3
S-f24609,A-151c9a,2023-07-01,2023-11-01,1421,17052,Pro,Active,4
S-f24609,A-151c9a,2023-07-01,2023-12-01,1421,17052,Pro,Active,5
S-f24609,A-151c9a,2023-07-01,2024-01-01,1421,17052,Pro,Active,6
S-f24609,A-151c9a,2023-07-01,2024-02-01,1421,17052,Pro,Active,7
S-f24609,A-151c9a,2023-07-01,2024-03-01,1421,17052,Pro,Active,8
S-f24609,A-151c9a,2023-07-01,2024-04-01,1421,17052,Pro,Active,9
S-f24609,A-151c9a,2023-07-01,2024-05-01,1421,17052,Pro,Active,10
S-f24609,A-151c9a,2023-07-01,2024-06-01,1421,17052,Pro,Active,11
S-f24609,A-151c9a,2023-07-01,2024-07-01,1421,17052,Pro,Active,12
S-f24609,A-151c9a,2023-07-01,2024-08-01,1421,17052,Pro,Active,13
S-f24609,A-151c9a,2023-07-01,2024-09-01,1421,17052,Pro,Active,14
S-f24609,A-151c9a,2023-07-01,2024-10-01,1421,17052,Pro,Active,15
S-f24609,A-151c9a,2023-07-01,2024-11-01,1421,17052,Pro,Active,16
S-f24609,A-151c9a,2023-07-01,2024-12-01,1421,17052,Pro,Active,17
S-cfb246,A-ee42db,2024-10-01,2024-10-01,0,0,Basic,Active,0
S-cfb246,A-ee42db,2024-10-01,2024-11-01,0,0,Basic,Active,1
S-cfb246,A-ee42db,2024-10-01,2024-12-01,0,0,Basic,Active,2
S-242e1b,A-313be3,2024-08-01,2024-08-01,2303,27636,Pro,Active,0
S-242e1b,A-313be3,2024-08-01,2024-09-01,2303,27636,Pro,Active,1
S-242e1b,A-313be3,2024-08-01,2024-10-01,2303,27636,Pro,Active,2
S-242e1b,A-313be3,2024-08-01,2024-11-01,2303,27636,Pro,Active,3
S-242e1b,A-313be3,2024-08-01,2024-12-01,2303,27636,Pro,Active,4
S-89d7b0,A-fe79a5,2024-06-01,2024-06-01,1791,21492,Enterprise,Active,0
S-89d7b0,A-fe79a5,2024-06-01,2024-07-01,1791,21492,Enterprise,Active,1
S-89d7b0,A-fe79a5,2024-06-01,2024-08-01,1791,21492,Enterprise,Active,2
S-89d7b0,A-fe79a5,2024-06-01,2024-09-01,1791,21492,Enterprise,Active,3
S-89d7b0,A-fe79a5,2024-06-01,2024-10-01,1791,21492,Enterprise,Active,4
S-89d7b0,A-fe79a5,2024-06-01,2024-11-01,1791,21492,Enterprise,Active,5
S-89d7b0,A-fe79a5,2024-06-01,2024-12-01,1791,21492,Enterprise,Active,6
S-5a26fc,A-9779ad,2024-07-01,2024-07-01,0,0,Pro,Active,0
S-5a26fc,A-9779ad,2024-07-01,2024-08-01,0,0,Pro,Active,1
S-5a26fc,A-9779ad,2024-07-01,2024-09-01,0,0,Pro,Active,2
S-5a26fc,A-9779ad,2024-07-01,2024-10-01,0,0,Pro,Active,3
S-5a26fc,A-9779ad,2024-07-01,2024-11-01,0,0,Pro,Active,4
S-5a26fc,A-9779ad,2024-07-01,2024-12-01,0,0,Pro,Active,5
S-d64e41,A-354f12,2024-05-01,2024-05-01,6766,81192,Enterprise,Active,0
S-d64e41,A-354f12,2024-05-01,2024-06-01,6766,81192,Enterprise,Active,1
S-d64e41,A-354f12,2024-05-01,2024-07-01,6766,81192,Enterprise,Active,2
S-d64e41,A-354f12,2024-05-01,2024-08-01,6766,81192,Enterprise,Active,3
S-d64e41,A-354f12,2024-05-01,2024-09-01,6766,81192,Enterprise,Active,4
S-d64e41,A-354f12,2024-05-01,2024-10-01,6766,81192,Enterprise,Active,5
S-d64e41,A-354f12,2024-05-01,2024-11-01,6766,81192,Enterprise,Active,6
S-d64e41,A-354f12,2024-05-01,2024-12-01,6766,81192,Enterprise,Active,7
S-482962,A-de24d5,2024-11-01,2024-11-01,980,11760,Pro,Active,0
S-482962,A-de24d5,2024-11-01,2024-12-01,980,11760,Pro,Active,1
S-e77d56,A-9289f6,2023-12-01,2023-12-01,19,228,Basic,Active,0
S-e77d56,A-9289f6,2023-12-01,2024-01-01,19,228,Basic,Active,1
S-e77d56,A-9289f6,2023-12-01,2024-02-01,19,228,Basic,Active,2
S-e77d56,A-9289f6,2023-12-01,2024-03-01,19,228,Basic,Active,3
S-e77d56,A-9289f6,2023-12-01,2024-04-01,19,228,Basic,Active,4
S-e77d56,A-9289f6,2023-12-01,2024-05-01,19,228,Basic,Active,5
S-e77d56,A-9289f6,2023-12-01,2024-06-01,19,228,Basic,Active,6
S-e77d56,A-9289f6,2023-12-01,2024-07-01,19,228,Basic,Active,7
S-e77d56,A-9289f6,2023-12-01,2024-08-01,19,228,Basic,Active,8
